IPO_company_name,Chittorgarh_link,Security_type,IPO_open_date,IPO_close_date,IPO_list_date,IPO_face_value,IPO_issue_price,IPO_lot_size,IPO_issue_size,IPO_Broker_apply,IPO_Broker_neutral,IPO_Broker_avoid,IPO_Member_apply,IPO_Member_neutral,IPO_Member_avoid,IPO_day1_qib,IPO_day1_nii,IPO_day1_rtl,IPO_day2_qib,IPO_day2_nii,IPO_day2_rtl,IPO_day3_qib,IPO_day3_nii,IPO_day3_rtl,IPO_RHP_doc,company_long_name,company_website,bse_link,bse_symbol,nse_link,nse_symbol,screener_link,gmp_company_name,gmp_website_link,day1_date,day1_price,day2_date,day2_price,day3_date,day3_price,day4_date,day4_price,day5_date,day5_price,day6_date,day6_price,day7_date,day7_price,day8_date,day8_price,day9_date,day9_price,day10_date,day10_price,day11_date,day11_price,day12_date,day12_price,day13_date,day13_price,day14_date,day14_price,day15_date,day15_price,day16_date,day16_price,day17_date,day17_price,day18_date,day18_price,day19_date,day19_price,day20_date,day20_price,day21_date,day21_price,day22_date,day22_price,day23_date,day23_price,day24_date,day24_price,day25_date,day25_price,day26_date,day26_price,day27_date,day27_price,day28_date,day28_price,day29_date,day29_price,day30_date,day30_price,day31_date,day31_price,day32_date,day32_price,day33_date,day33_price,ao_token,IPO_listing_price
Samruddhi Realty Limited,https://www.chittorgarh.com/ipo/samruddhi_realty_ipo/375/,SME,2013-03-28,2013-04-03,2013-04-12,10,12,10000,26200000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/apr-2013/samruddhi-realty-limited_24543.html,Samruddhi Realty Limited,http://www.samruddhirealty.com/,https://www.bseindia.com/stock-share-price/samruddhi-realty-ltd/SRL/535466/,SRL,,,https://www.screener.in/company/535466/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Opal Luxury Time Products Limited,https://www.chittorgarh.com/ipo/opal_luxury_time_products_ipo/373/,SME,2013-03-25,2013-03-28,2013-04-12,10,130,1000,130000000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/apr-2013/opal-luxury-time-products-limited_24583.html,Opal Luxury Time Products Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=OPAL,OPAL,https://www.screener.in/company/OPAL/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lakhotia Polyesters India Limited,https://www.chittorgarh.com/ipo/lakhotia_polyesters_ipo/372/,SME,2013-03-19,2013-03-21,2013-04-03,10,35,4000,50800000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/mar-2013/lakhotia-polyesters-india-private-limited_24489.html,Lakhotia Polyesters (India) Limited,http://www.lakhotiapoly.in,https://www.bseindia.com/stock-share-price/lakhotia-polyesters-india-ltd/LAKHOTIA/535387/,LAKHOTIA,,,https://www.screener.in/company/535387/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535387,
GCM Securities Limited,https://www.chittorgarh.com/ipo/gcm_securities_ipo/371/,SME,2013-03-18,2013-03-20,2013-04-05,10,20,6000,121900000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/mar-2013/gcm-securities-limited_24488.html,GCM Securities Limited,http://www.gcmsecuritiesltd.com,https://www.bseindia.com/stock-share-price/gcm-securities-ltd/GCMSECU/535431/,GCMSECU,,,https://www.screener.in/company/535431/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535431,
Bothra Metals & Alloys Limited,https://www.chittorgarh.com/ipo/bothra_metals_and_alloys_ipo/370/,SME,2013-03-12,2013-03-14,2013-03-25,10,25,6000,122300000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/mar-2013/bothra-metals-and-alloys-limited_24396.html,Bothra Metals & Alloys Limited,,https://www.bseindia.com/stock-share-price/bothra-metals-alloys-ltd/BMAL/535279/,BMAL,,,https://www.screener.in/company/535279/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535279,
HPC Biosciences Limited,https://www.chittorgarh.com/ipo/hpc_biosciences_ipo/368/,SME,2013-03-01,2013-03-05,2013-03-19,10,35,4000,159600000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/feb-2013/hpc-biosciences-limited_24373.html,HPC Biosciences Limited,http://www.hpcbiosciences.com/,https://www.bseindia.com/stock-share-price/hpc-biosciences-ltd/HPCBL/535217/,HPCBL,,,https://www.screener.in/company/535217/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Channel Nine Entertainment Limited,https://www.chittorgarh.com/ipo/channel_nine_entertainment_ipo/367/,SME,2013-02-22,2013-02-26,2013-03-12,10,25,6000,117200000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/feb-2013/channel-nine-entertainment-limited_24340.html,Channel Nine Entertainment Limited,,https://www.bseindia.com/stock-share-price/channel-nine-entertainment-ltd/CNEL/535142/,CNEL,,,https://www.screener.in/company/535142/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kavita Fabrics Limited,https://www.chittorgarh.com/ipo/kavita_fabrics_ipo/365/,SME,2013-02-20,2013-02-22,2013-03-12,10,40,3000,51000000,0,0,2,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/feb-2013/kavita-fabrics-limited_24288.html,NIBE Limited,,https://www.bseindia.com/stock-share-price/nibe-ltd/NIBE/535136/,NIBE,https://www.nseindia.com/get-quotes/equity?symbol=NIBE,NIBE,https://www.screener.in/company/NIBE/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535136,
Sunstar Realty Development Limited,https://www.chittorgarh.com/ipo/sunstar_realty_development_ipo/366/,SME,2013-02-18,2013-02-21,2013-03-11,10,20,6000,107200000,0,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/feb-2013/sunstar-realty-development-limited_24294.html,Sunstar Realty Development Limited,http://www.sunstarrealtors.com/,https://www.bseindia.com/stock-share-price/sunstar-realty-development-ltd/srdl/535141/,SRDL,,,https://www.screener.in/company/id/340618/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esteem Bio Organic Food Processing Limited,https://www.chittorgarh.com/ipo/esteem_bio_ipo/362/,SME,2013-01-18,2013-01-22,2013-02-07,10,25,6000,113000000,0,0,2,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/jan-2013/esteem-bio-organic-food-processing-limited_24160.html,Esteem Bio Organic Food Processing Limited,http://www.esteembioorganic.com/,https://www.bseindia.com/stock-share-price/esteem-bio-organic-food-processing--ltd/ebfl/534927/,EBFL,,,https://www.screener.in/company/id/305987/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amsons Apparels Limited,https://www.chittorgarh.com/ipo/amsons_apparels_ipo/450/,SME,2014-12-16,2014-12-22,2015-01-06,10,10,10000,32500000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/dec-2014/amsons-apparels-limited_28645.html,Amsons Apparels Limited,http://www.amsonsapparels.com/,https://www.bseindia.com/stock-share-price/amsons-apparels-ltd/amsons/538861/,AMSONS,,,https://www.screener.in/company/id/1185471/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Captain Pipes Limited,https://www.chittorgarh.com/ipo/captain_pipes_ipo/448/,SME,2014-11-26,2014-12-01,2014-12-11,10,40,3000,44000000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/nov-2014/captain-pipes-limited_28394.html,Captain Pipes Limited,http://www.captainpipes.com,https://www.bseindia.com/stock-share-price/captain-pipes-ltd/CAPPIPES/538817/,CAPPIPES,,,https://www.screener.in/company/538817/consolidated/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538817,
Anubhav Infrastructure Limited,https://www.chittorgarh.com/ipo/anubhav_infrastructure_ipo/447/,SME,2014-11-26,2014-11-28,2014-12-12,10,15,8000,90000000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/nov-2014/anubhav-infrastructure-limited_28369.html,Kaizen Agro Infrabuild Limited,,https://www.bseindia.com/stock-share-price/kaizen-agro-infrabuild-ltd/KAIZENAGRO/538833/,KAIZENAGRO,,,https://www.screener.in/company/538833/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538833,
Aanchal Ispat Limited,https://www.chittorgarh.com/ipo/aanchal_ispat_ipo/449/,SME,2014-11-24,2014-11-26,2014-12-10,10,20,6000,160100000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/nov-2014/aanchal-ispat-limited_28392.html,Aanchal Ispat Limited,,https://www.bseindia.com/stock-share-price/aanchal-ispat-ltd/AANCHALISP/538812/,AANCHALISP,,,https://www.screener.in/company/538812/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jet Infraventure Limited,https://www.chittorgarh.com/ipo/jet_infraventure_ipo/446/,SME,2014-10-30,2014-11-11,2014-11-25,10,125,1000,45000000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/oct-2014/jet-infraventure-limited_28286.html,Jet Solar Limited,,https://www.bseindia.com/stock-share-price/jet-solar-ltd/JETSOLAR/538794/,JETSOLAR,,,https://www.screener.in/company/538794/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538794,
JLA Infraville Shoppers Limited,https://www.chittorgarh.com/ipo/jla_infraville_ipo/445/,SME,2014-10-16,2014-10-27,2014-11-12,10,10,10000,20000000,0,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/oct-2014/jla-infraville-shoppers-limited_28216.html,JLA Infraville Shoppers Limited,https://infraville.info,https://www.bseindia.com/stock-share-price/jla-infraville-shoppers-ltd/JSHL/538765/,JSHL,,,https://www.screener.in/company/538765/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538765,
ADCC Infocad Limited,https://www.chittorgarh.com/ipo/adcc_infocad_ipo/441/,SME,2014-09-30,2014-10-08,2014-10-22,10,40,3000,96000000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/sep-2014/adcc-infocad-limited_28097.html,Ceinsys Tech Limited,http://www.ceinsys.com/,https://www.bseindia.com/stock-share-price/ceinsys-tech-ltd/CEINSYSTECH/538734/,CEINSYSTECH,,,https://www.screener.in/company/538734/consolidated/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538734,
Starlit Power Systems Limited,https://www.chittorgarh.com/ipo/starlit_power_ipo/443/,SME,2014-09-29,2014-10-10,2014-10-22,10,18,8000,29500000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/sep-2014/starlit-power-systems-limited_28071.html,Starlit Power Systems Limited(Merged),,https://www.bseindia.com/stock-share-price/starlit-power-systems-ltdmerged/STARLIT/538733/,STARLIT,,,https://www.screener.in/company/538733/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Powerhouse Fitness & Realty Limited,https://www.chittorgarh.com/ipo/powerhouse_fitness_ipo/440/,SME,2014-09-29,2014-10-09,2014-10-21,10,30,4000,72000000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/sep-2014/powerhouse-fitness-and-realty-limited_28081.html,Hanman Fit Limited,,https://www.bseindia.com/stock-share-price/hanman-fit-ltd/HANMAN/538731/,HANMAN,,,https://www.screener.in/company/538731/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538731,
Vibrant Global Capital Limited,https://www.chittorgarh.com/ipo/vibrant_global_ipo/444/,SME,2014-09-29,2014-10-07,2014-10-21,10,19,6000,114800000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/sep-2014/vibrant-global-capital-limited_28080.html,Vibrant Global Capital Limited,http://www.vibrantglobalgroup.com,https://www.bseindia.com/stock-share-price/vibrant-global-capital-ltd/VGCL/538732/,VGCL,,,https://www.screener.in/company/538732/consolidated/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538732,
Dhabriya Polywood Limited,https://www.chittorgarh.com/ipo/dhabriya_polywood_ipo/442/,SME,2014-09-29,2014-10-07,2014-10-17,10,15,8000,33000000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/sep-2014/dhabriya-polywood-ltd-_28067.html,Dhabriya Polywood Limited,http://www.polywood.org,https://www.bseindia.com/stock-share-price/dhabriya-polywood-ltd/DHABRIYA/538715/,DHABRIYA,,,https://www.screener.in/company/538715/consolidated/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538715,
Aryaman Capital Markets Limited,https://www.chittorgarh.com/ipo/aryaman_capital/436/,SME,2014-09-25,2014-10-01,2014-10-20,10,12,10000,43100000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/sep-2014/aryaman-capital-markets-limited_28012.html,Aryaman Capital Markets Limited,http://www.afsl.co.in,https://www.bseindia.com/stock-share-price/aryaman-capital-markets-ltd/ARYACAPM/538716/,ARYACAPM,,,https://www.screener.in/company/538716/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538716,
Momai Apparels Limited,https://www.chittorgarh.com/ipo/momai_apparels/435/,SME,2014-09-25,2014-09-30,2014-10-16,10,78,1600,300000000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/oct-2014/momai-apparels-limited_28213.html,Momai Apparels Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=MOMAI,MOMAI,https://www.screener.in/company/MOMAI/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atishay Infotech Limited,https://www.chittorgarh.com/ipo/atishay_infotech_ipo/439/,SME,2014-09-25,2014-09-29,2014-10-16,10,16,8000,37100000,1,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/sep-2014/atishay-infotech-limited_28050.html,Atishay Limited,http://www.atishay.com/,https://www.bseindia.com/stock-share-price/atishay-ltd/ATISHAY/538713/,ATISHAY,,,https://www.screener.in/company/538713/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538713,
Ultracab India Limited,https://www.chittorgarh.com/ipo/ultracab_ipo/434/,SME,2014-09-15,2014-09-23,2014-10-10,10,36,3000,79700000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/sep-2014/ultracab-india-ltd_27954.html,Ultracab (India) Limited,http://www.ultracab.in,https://www.bseindia.com/stock-share-price/ultracab-india-ltd/ULTRACAB/538706/,ULTRACAB,,,https://www.screener.in/company/538706/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538706,
Encash Entertainment Limited,https://www.chittorgarh.com/ipo/encash_entertainment_ipo/432/,SME,2014-09-09,2014-09-15,2014-09-29,10,40,3000,43900000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/sep-2014/encash-entertainment-limited_27948.html,Encash Entertainment Limited,http://www.encashentertainment.com/,https://www.bseindia.com/stock-share-price/encash-entertainment-ltd/ENCASH/538684/,ENCASH,,,https://www.screener.in/company/538684/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sirohia & Sons Limited,https://www.chittorgarh.com/ipo/sirohia_sons_ipo/433/,SME,2014-09-08,2014-09-10,2014-09-24,10,12,10000,36000000,0,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/sep-2014/sirohia-and-sons-limited_27926.html,Sirohia & Sons Limited,http://www.sirohia.com,https://www.bseindia.com/stock-share-price/sirohia-sons-ltd/SIROHIA/538667/,SIROHIA,,,https://www.screener.in/company/538667/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538667,
Naysaa Securities Limited,https://www.chittorgarh.com/ipo/naysaa_securities_ipo/429/,SME,2014-09-05,2014-09-12,2014-09-25,10,15,8000,15000000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/aug-2014/naysaa-securities-limited_27844.html,Meghna Infracon Infrastructure Limited,,https://www.bseindia.com/stock-share-price/meghna-infracon-infrastructure-ltd/MIIL/538668/,MIIL,,,https://www.screener.in/company/538668/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538668,
Vishal Fabrics Limited,https://www.chittorgarh.com/ipo/vishal_fabrics_ipo/427/,SME,2014-07-31,2014-08-05,2014-08-20,10,45,3000,156300000,0,0,0,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/jul-2014/vishal-fabrics-ltd_27646.html,Vishal Fabrics Limited,http://www.vishalfabricsltd.com,https://www.bseindia.com/stock-share-price/vishal-fabrics-ltd/VISHAL/538598/,VISHAL,https://www.nseindia.com/get-quotes/equity?symbol=VISHAL,VISHAL,https://www.screener.in/company/VISHAL/consolidated/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538598,
Carewell Industries Limited,https://www.chittorgarh.com/ipo/carewell_industries_ipo/426/,SME,2014-07-25,2014-07-30,2014-08-12,10,15,8000,49700000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/jul-2014/carewell-industries-limited_27619.html,Zinema Media & Entertainment Limited,,https://www.bseindia.com/stock-share-price/zinema-media-entertainment-ltd/ZINEMA/538579/,ZINEMA,,,https://www.screener.in/company/538579/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538579,
Bhanderi Infracon Limited,https://www.chittorgarh.com/ipo/bhanderi_infracon_ipo/425/,SME,2014-07-22,2014-07-25,2014-08-08,10,120,1200,66000000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/jul-2014/bhanderi-infracon-limited_27378.html,Bhanderi Infracon Limited,,https://www.bseindia.com/stock-share-price/bhanderi-infracon-ltd/BHANDERI/538576/,BHANDERI,,,https://www.screener.in/company/538576/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538576,
Bansal Roofing Products Limited,https://www.chittorgarh.com/ipo/bansal_roofing_products_ipo/424/,SME,2014-06-26,2014-06-30,2014-07-14,10,30,4000,20400000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/jun-2014/bansal-roofing-products-limited-_27116.html,Bansal Roofing Products Limited,http://www.bansalroofing.com,https://www.bseindia.com/stock-share-price/bansal-roofing-products-ltd/BRPL/538546/,BRPL,,,https://www.screener.in/company/538546/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538546,
Oasis Tradelink Limited,https://www.chittorgarh.com/ipo/oasis_tradelink_ipo/423/,SME,2014-06-23,2014-06-30,2014-07-14,10,30,4000,60100000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/jun-2014/oasis-tradelink-limited_27114.html,Oasis Securities Limited,http://www.oasiscaps.com/,https://www.bseindia.com/stock-share-price/oasis-securities-ltd/OASISEC/512489/,OASISEC,,,https://www.screener.in/company/512489/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512489,
Tarini International Limited,https://www.chittorgarh.com/ipo/tarini_international_ipo/422/,SME,2014-06-09,2014-06-13,2014-06-26,10,41,3000,163100000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/may-2014/tarini-international-limited_26956.html,Tarini International Limited,https://www.tariniinfra.com,https://www.bseindia.com/stock-share-price/tarini-international-ltd/TARINI/538496/,TARINI,,,https://www.screener.in/company/538496/consolidated/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538496,
Dhanuka Commercial Limited,https://www.chittorgarh.com/ipo/dhanuka_commercial_ipo/421/,SME,2014-05-22,2014-05-28,2014-06-11,10,10,10000,44400000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/may-2014/dhanuka-commercial-limited_26939.html,Moneyboxx Finance Limited,,https://www.bseindia.com/stock-share-price/moneyboxx-finance-ltd/MONEYBOXX/538446/,MONEYBOXX,,,https://www.screener.in/company/538446/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538446,
SPS Finquest Limited,https://www.chittorgarh.com/ipo/sps_finquest_ipo/420/,SME,2014-05-21,2014-05-23,2014-06-03,10,75,1600,250900000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/may-2014/sps-finquest-limited_26852.html,SPS Finquest Ltd,http://www.spsfinquest.co.in/,https://www.bseindia.com/stock-share-price/sps-finquest-ltd/sps/538402/,SPS,,,https://www.screener.in/company/id/899186/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCM Capital Advisors Limited,https://www.chittorgarh.com/ipo/gcm_capital_advisors_ipo/419/,SME,2014-05-05,2014-05-07,2014-05-21,10,20,6000,90000000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/may-2014/gcm-capital-advisors-limited_26876.html,GCM Capital Advisors Limited,http://www.gcmcap.com,https://www.bseindia.com/stock-share-price/gcm-capital-advisors-ltd/GCMCAPI/538319/,GCMCAPI,,,https://www.screener.in/company/538319/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538319,
Women's Next Loungeries Limited,https://www.chittorgarh.com/ipo/womens_next_loungeries_ipo/416/,SME,2014-03-28,2014-04-07,2014-04-21,10,65,2000,65000000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/mar-2014/women-s-next-loungeries-limited_26528.html,Womens Next Loungeries Limited,http://www.womensnext.in/,https://www.bseindia.com/stock-share-price/womens-next-loungeries-ltd/womensnext/538128/,WOMENSNEXT,,,https://www.screener.in/company/538128/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R&B Denims Limited,https://www.chittorgarh.com/ipo/r_b_denims_ipo/417/,SME,2014-03-28,2014-04-04,2014-04-22,10,10,10000,37100000,0,0,1,0,0,0,error,error,error,error,error,error,error,error,error,https://www.sebi.gov.in/filings/public-issues/mar-2014/r-and-b-denims-limited_26538.html,R&B Denims Limited,http://www.rnbdenims.com,https://www.bseindia.com/stock-share-price/rb-denims-ltd/RNBDENIMS/538119/,RNBDENIMS,,,https://www.screener.in/company/538119/consolidated/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538119,
